album_id,album_name,genre,release_date,person_count,person_details
7618,Trash Day Tango,Synthwave,2013,5,7619:Xiuying Ye (PerformerOf/ProducerOf); 7620:Jing Yi (PerformerOf); 7621:Yan Fang (PerformerOf); 7622:Yong Zhu (PerformerOf); 7623:Maria Black (LyricistOf/PerformerOf)
11085,Tribes of the Sacred Ground,Dream Pop,2026,5,11086:Fang Pan (PerformerOf/ProducerOf); 11087:Xia Tang (PerformerOf); 11088:Min Cheng (ProducerOf); 11089:Ping Guo (PerformerOf); 11090:Li Xia (LyricistOf/PerformerOf)
13961,Twilight of Infinite Endings,Indie Folk,2020,5,1877:Xiulan Yi (ProducerOf); 1878:Wei Gao (LyricistOf/PerformerOf); 7145:Chao Dai (PerformerOf); 13962:Na Ren (ComposerOf/PerformerOf); 13963:Yan Ye (PerformerOf)
13504,Twinned Whispers,Dream Pop,2024,5,7916:Yong Qian (PerformerOf); 13505:Yong Gao (PerformerOf); 13506:Juan Dai (ProducerOf); 13507:Jing Duan (PerformerOf); 13508:Jun Tian (ComposerOf)
13342,Unaccompanied Breath,Oceanus Folk,2021,5,10794:Frédéric de la Coulon (LyricistOf/PerformerOf); 10798:Valérie Mathieu (PerformerOf); 13343:Michelle Weiss (ComposerOf); 13344:Paul-Louis Benard (PerformerOf); 13345:Éric Lamy (ComposerOf)
13563,Unique Frequencies,Synthpop,2017,5,2506:Xiuying Zhu (PerformerOf/ProducerOf); 2507:Na Mao (PerformerOf); 2508:Ping Ding (PerformerOf); 2509:Qiang Dong (PerformerOf); 5781:Fang Xiong (ProducerOf)
14781,Unspoken Connection,Doom Metal,2013,5,1173:Lilian Gieß (LyricistOf); 1175:Mario Stumpf (ComposerOf/PerformerOf); 1176:Marvin Holzapfel (PerformerOf); 14782:Herr Stephan Tschentscher (PerformerOf); 14783:Elfriede Reuter (ProducerOf)
11629,Unspoken Embrace,Indie Pop,2012,5,11630:Océane Bouchet (PerformerOf); 11631:Célina Collin de la Chauveau (PerformerOf/ProducerOf); 11632:Stéphanie Parent (ComposerOf); 11633:Yves Gaudin (PerformerOf); 11634:Michelle Monnier (LyricistOf)
1977,Verdant Paths of Memory,Indie Folk,2000,5,1978:Hailey Timmerman-van der Berg (PerformerOf); 1979:Anouk Schatteleijn (LyricistOf/PerformerOf); 1980:Bas Jansen (ComposerOf); 1981:Lily Sprong (PerformerOf); 1982:Travis Williams (PerformerOf)
9262,Vertical Horizon,Doom Metal,2017,5,3384:Ulf Kusch (PerformerOf); 9263:Gabriel Seip (ComposerOf/PerformerOf); 9264:Mattias Pohl (PerformerOf); 9265:Florence Hermighausen (PerformerOf); 9266:Paul Baum (PerformerOf)
11166,Voices Without Walls,Dream Pop,2028,5,11167:Min Hou (LyricistOf/PerformerOf); 11168:Chao Feng (ComposerOf); 11169:Maria Fletcher (PerformerOf); 11170:Yong Sun (PerformerOf); 11171:Chao Zhao (ProducerOf)
16510,Waiting for That Moment,Space Rock,2026,5,314:Cristian Bonilla (PerformerOf); 316:Lei Xue (ComposerOf/PerformerOf); 6610:Li Zhong (PerformerOf); 9870:William Alexander (PerformerOf); 16511:Wei Zhong (PerformerOf)
5730,Wayward Journey,Oceanus Folk,2022,5,5731:Min Huang (PerformerOf); 5732:Jing Xiang (PerformerOf); 5733:Tao Zou (PerformerOf); 5734:Yang Shao (PerformerOf/ProducerOf); 5735:Xiulan Hu (PerformerOf/ProducerOf)
7345,Whispers Behind Walls,Alternative Rock,2017,5,5549:Danielle Gray (LyricistOf/PerformerOf); 7346:James Hart (ProducerOf); 7347:Madhup Ganesh (PerformerOf); 7348:Taimur Iyer (ComposerOf); 7349:Diya Goyal (PerformerOf)
13960,Whispers Beyond the Apocalypse,Alternative Rock,1984,5,7301:Michael Moore (PerformerOf/ProducerOf); 8759:Daniel Collins (LyricistOf/PerformerOf); 8760:Barbara Moore (PerformerOf/ProducerOf); 8762:Amanda Morales (PerformerOf); 12999:Leah Anderson (ComposerOf)
9681,Whispers of Gaia,Indie Folk,2017,5,9507:Fang Zhu (PerformerOf); 9508:Ping Qin (PerformerOf); 9509:Ping Hao (PerformerOf/ProducerOf); 9510:Fang Yin (PerformerOf); 9682:Min Shi (PerformerOf)
13616,Whispers of Suspicion,Doom Metal,2013,5,2023:Qiang Tang (ComposerOf); 4220:Jing Shi (PerformerOf); 13617:Jie Cao (PerformerOf); 13618:Randy Vasquez (PerformerOf); 13619:Fang Du (LyricistOf)
683,Whispers of a Father's Heart,Jazz Surf Rock,2025,5,684:Gang Zhao (PerformerOf); 685:Fang Wu (PerformerOf); 686:Yang Zheng (ComposerOf); 687:Gang Chen (LyricistOf/PerformerOf); 688:Ming Xiao (ProducerOf)
10585,Whispers of the Klokočí Grove,Synthwave,2017,5,8724:Tao Wei (PerformerOf); 8726:Xia Zhu (ComposerOf/PerformerOf); 10586:Amanda Lee (PerformerOf); 10587:Xiulan Zou (PerformerOf); 10588:Gang Chen (LyricistOf/PerformerOf)
3205,Whispers of the Moonlit Ensemble,Psychedelic Rock,2029,5,74:Min Hu (ComposerOf/PerformerOf); 3206:Sarah Gray (LyricistOf); 3207:Kenneth Jones (PerformerOf); 3208:Yang Bai (ComposerOf/PerformerOf); 3209:Wei Shen (PerformerOf)
8060,Wide Open Waves,Desert Rock,2023,5,2978:Guiying Gao (PerformerOf/ProducerOf); 8061:Nicole Bowers (LyricistOf/PerformerOf); 8062:Pam Cunningham (ComposerOf/PerformerOf); 8063:Na Zou (PerformerOf); 8064:Lei Gao (PerformerOf)
14444,Workers' Bloom,Indie Folk,2030,5,8726:Xia Zhu (ComposerOf); 10407:Guiying Pan (PerformerOf); 10408:Xiuying Duan (PerformerOf); 10410:Na Zhong (PerformerOf/ProducerOf); 14445:Guiying Fan (LyricistOf/PerformerOf)
5767,Worse Than Yesterday,Desert Rock,2015,5,5768:Xiulan Mo (PerformerOf); 5769:Guiying Hou (PerformerOf); 5770:Na Su (PerformerOf); 5771:Yong Du (LyricistOf); 5772:Min Qian (ComposerOf/PerformerOf)
10412,Adriatic Empress,Post-Apocalyptic Folk,2013,4,10363:Guiying Song (LyricistOf/PerformerOf); 10364:Jing Tian (PerformerOf/ProducerOf); 10413:Jun Hou (ComposerOf); 10414:Ping Wen (PerformerOf)
9209,An jeden einzelnen,Synthwave,2013,4,9210:Jing Jin (PerformerOf/ProducerOf); 9211:Jie Cheng (ProducerOf); 9212:Li Deng (LyricistOf); 9213:Ming Jia (PerformerOf)
8504,Arachnid Aria,Space Rock,2028,4,8505:Yong Qiu (ProducerOf); 8506:Brian Olsen (LyricistOf/PerformerOf); 8507:Guiying He (ComposerOf); 8508:Xiuying Han (PerformerOf)
17121,Ballads for the Low Tide,Oceanus Folk,2037,4,17118:Zachary Cole (LyricistOf); 17119:Lia Grant (LyricistOf); 17255:Sailor Shift (LyricistOf); 17256:Maya Jensen (ComposerOf)
7663,Barefoot Bride,Dream Pop,2023,4,7664:Jenny Rodriguez (PerformerOf); 7665:Victor Spencer (PerformerOf); 7666:David Johnson (LyricistOf/PerformerOf); 7667:Mary Powers (ComposerOf)
10530,Bavarian Echoes,Indie Folk,2013,4,1346:Xiuying Huang (PerformerOf); 1347:Guiying Cao (ComposerOf/PerformerOf); 1348:Jing Kang (PerformerOf); 10531:Li Zheng (PerformerOf)
11191,Behind Closed Lips,Americana,2022,4,2566:Xiuying Yin (PerformerOf); 11192:Ming Du (LyricistOf); 11193:Lei Gao (ProducerOf); 11194:Xiulan Kang (PerformerOf)
17300,Beneath the Coral Moon,Oceanus Folk,1995,4,17295:Silas Finch (ComposerOf); 17296:Coralia Bellweather (ComposerOf); 17297:Barnaby Quill (ComposerOf); 17298:Marina Grey (ComposerOf)
15936,Berber Sands and Southern Light,Southern Gothic Rock,2029,4,450:Jun Cao (ComposerOf); 4632:Tao Zeng (PerformerOf); 4633:Juan Gong (PerformerOf); 15498:Bertrand-Robert Duval (LyricistOf)
988,Between Yes and No,Space Rock,2020,4,989:Matthew Moss (PerformerOf); 990:Elizabeth Johnson (PerformerOf); 991:Dale Stewart (LyricistOf/PerformerOf); 992:Robert Jennings (ComposerOf/PerformerOf)
15138,Blood of the Faithful,Synthwave,2028,4,6312:Fang Xiang (LyricistOf); 15139:Tao Gao (PerformerOf); 15140:Xiuying Cheng (PerformerOf); 15141:Lei Cui (PerformerOf)
1370,Borderlands of Imperial Dreams,Doom Metal,2013,4,1371:Jiya Raman (PerformerOf); 1372:Aayush Cheema (ComposerOf); 1373:Wolfgang Bärer-Holt (ProducerOf); 1374:Nayantara Dugal (PerformerOf)
16577,Bottled Memories,Doom Metal,2023,4,3447:Li Gu (PerformerOf); 10178:Ming Kang (PerformerOf); 16578:Gang Bai (ComposerOf/PerformerOf); 16579:John May (PerformerOf)
2480,Boundless Resonance,Synthwave,2026,4,2481:Yong Kang (PerformerOf); 2482:Min Tan (PerformerOf/ProducerOf); 2483:Lei Luo (PerformerOf); 2484:Gang Chang (LyricistOf)
5265,Brass Whispers in Ascending Harmony,Speed Metal,2002,4,149:Xia Fu (ComposerOf/PerformerOf); 150:Li Luo (PerformerOf); 151:Gang Zhao (PerformerOf); 5266:Guiying Hou (PerformerOf)
17059,Broken Anthems,Desert Rock,2031,4,17054:Jax Holloway (LyricistOf); 17055:Riley Vex (ComposerOf); 17056:Ash Mercer (ComposerOf); 17404:The Hollow Vestige (ComposerOf)
12366,Bronco's Last Breath,Synthwave,2023,4,2978:Guiying Gao (PerformerOf); 2979:Ping Shao (ComposerOf/PerformerOf); 2981:Wei Cui (PerformerOf); 11751:Yong Lei (PerformerOf/ProducerOf)
6329,Café Couleurs,Blues Rock,2000,4,332:David Hayes (ComposerOf/PerformerOf); 6330:Gianpaolo Sibilia (ProducerOf); 6331:Cecilia Cusano-Squarcione (PerformerOf); 6332:Karl-Heinz Bruder (PerformerOf)
14887,Call of the Submerged Seductress,Dream Pop,2015,4,450:Jun Cao (PerformerOf/ProducerOf); 6484:Wei Dong (PerformerOf); 14888:Chao Han (ComposerOf); 14889:Yan Chang (LyricistOf)
8734,Candlelight Procession,Synthwave,2024,4,8735:Jie Ma (PerformerOf); 8736:Jun Tian (PerformerOf); 8737:Juan Shao (LyricistOf/PerformerOf); 8738:Jing Wang (PerformerOf/ProducerOf)
1062,Captured in Margins,Indie Folk,2023,4,1063:Valérie Valette (PerformerOf); 1064:Audrey-Suzanne Ribeiro (PerformerOf/ProducerOf); 1065:Auguste de la Laroche (PerformerOf); 1066:Franck Hernandez Le Leclerc (LyricistOf/PerformerOf)
11701,Carbon Breath,Doom Metal,2010,4,11702:Hans-Gerhard Kuhl (ComposerOf/PerformerOf); 11703:Annaliese Bolnbach (LyricistOf); 11704:Jens-Peter Mosemann (ProducerOf); 11705:Hinrich Dörschner (PerformerOf)
10192,Carrefour Musical,Lo-Fi Electronica,2019,4,829:Xiulan Ren (PerformerOf); 2538:Angelika Osojca (ProducerOf); 2668:Ping Tian (ComposerOf); 10193:Min Mo (PerformerOf)
16429,Cavalry of Color,Indie Folk,2023,4,65:Sara Parker (PerformerOf/ProducerOf); 5087:Debbie Mcgrath (PerformerOf); 16430:Michael Hayes (PerformerOf); 16431:Teresa Nelson (ComposerOf/PerformerOf)
9597,Celestial Embrace,Indie Folk,2020,4,9598:Adriana Trobbiani (PerformerOf); 9599:Scott Villa (PerformerOf); 9600:Maria Priuli (ComposerOf); 9601:Melissa Garcia (PerformerOf)
9766,Celestial Glow,Doom Metal,2017,4,2344:Sandro Gröttner (LyricistOf/PerformerOf); 2345:Alla Lorch (ComposerOf/PerformerOf); 9767:Giovanni Sauer (PerformerOf); 9768:Adalbert Adolph (PerformerOf)
13805,Chasing Her Smile,Americana,2017,4,3414:Yang Han (ComposerOf); 10554:Ping Fan (PerformerOf); 13806:Tao Jiang (PerformerOf); 13807:Tao Feng (LyricistOf/PerformerOf)
13019,Chitinous Melt,Synthwave,2027,4,12337:Li Lin (ComposerOf); 13020:Xia Tian (PerformerOf); 13021:Ming Gong (ProducerOf); 13022:Fang Dai (LyricistOf)
1416,Clean Slate,Americana,2017,4,1417:Mohamed Sastre Godoy (PerformerOf); 1418:Baudelio Anglada-Valenzuela (ComposerOf); 1419:Lauren Powell (PerformerOf); 1420:Prudencio Nilo Arjona Huguet (PerformerOf/ProducerOf)
8599,Cold Echoes,Post-Apocalyptic Folk,2013,4,592:Xiulan Shen (LyricistOf/PerformerOf); 2275:Jing Lei (PerformerOf/ProducerOf); 8600:Na Dai (PerformerOf); 8601:Jie Hu (ComposerOf)
13883,Conductor's Heartbeat,Indie Folk,2007,4,13884:Viktor Kreusel (LyricistOf/PerformerOf); 13885:Clemens Henck (PerformerOf); 13886:Diether Lachmann (PerformerOf); 13887:Marlene Juncken (ComposerOf/PerformerOf)
17275,Coral Beats,Oceanus Folk,2034,4,17189:Ewan MacCrae (LyricistOf); 17190:Astrid Nørgaard (ComposerOf); 17191:Freya Lindholm (ComposerOf); 17255:Sailor Shift (LyricistOf/PerformerOf)
17245,Cresting Waves,Oceanus Folk,2030,4,17240:Leo Hamilton (ComposerOf); 17241:Noah Bennett (ComposerOf); 17242:Ella Parker (LyricistOf); 17396:Bronze Tiger (LyricistOf)
15345,Descamisados' Anthem,Indie Folk,2004,4,6117:Felix Hornich (PerformerOf); 15346:Camilla Sontag (PerformerOf); 15347:Irmtrud Schmiedecke (PerformerOf); 15348:Rosalie Bonbach (PerformerOf)
5577,Destiny's Whisper,Indie Folk,2029,4,5578:Juan Zhou (LyricistOf/PerformerOf); 5579:Jie Wen (ComposerOf/PerformerOf); 5580:Gang Yu (PerformerOf); 5581:Gang He (PerformerOf)
2227,Devotion's Flame,Dream Pop,2022,4,2228:Gang Hou (PerformerOf); 2229:Roger Walsh (PerformerOf); 2230:Yong Deng (PerformerOf); 2231:Chao Yan (LyricistOf)
13552,"Different Paths, Same Destination",Psychedelic Rock,2021,4,13553:Aylin Sire (PerformerOf); 13554:Calogero Mezzetta (PerformerOf/ProducerOf); 13555:Luca Hazenveld (PerformerOf); 13556:Adam de Vries (LyricistOf)
10275,Digital Dawn,Doom Metal,2017,4,1851:Gang Pan (ComposerOf); 10276:Yan Hou (PerformerOf/ProducerOf); 10277:Jie Dong (LyricistOf); 10278:Chao Yan (PerformerOf)
11213,Dissertation Dance,Indie Rock,2010,4,1450:Michelle Byrd (ComposerOf); 10208:Gabriel Barr (PerformerOf); 10209:Matthew Gallagher (LyricistOf); 10210:Michelle Smith (PerformerOf)
7147,Distant Horizons,Oceanus Folk,2029,4,7148:Gang Xiong (PerformerOf); 7149:Li Huang (PerformerOf); 7150:Qiang Luo (PerformerOf/ProducerOf); 7151:Yong Ye (PerformerOf)
16107,"Distant Horizons, Familiar Dreams",Synthwave,2017,4,1485:Janina Kałek (ProducerOf); 16108:Alan Bray (ComposerOf/PerformerOf); 16109:Deborah Martinez (LyricistOf); 16110:Theodore Simmons (PerformerOf)
1388,Divine Compassion's Embrace,Indie Folk,1989,4,1389:Yvette Cohen (PerformerOf); 1390:David Choi (PerformerOf); 1391:Scott Schwartz (LyricistOf/PerformerOf); 1392:Bradley Gray (PerformerOf/ProducerOf)
7782,Divine Surrender,Alternative Rock,2028,4,6862:Xia Qiu (PerformerOf); 7783:Lei Jiang (ComposerOf/PerformerOf); 7784:Sarah Caldwell (PerformerOf); 7785:Stephanie Gray (LyricistOf/PerformerOf)
17232,Driftwood Dreams,Oceanus Folk,2032,4,17226:Kai Reynolds (LyricistOf); 17227:Aiden Harper (LyricistOf); 17228:Finn Morgan (LyricistOf); 17229:Skylar Brooks (LyricistOf)
12009,Drums of the Ascendant,Americana,2022,4,147:Na Qian (PerformerOf); 934:Jun Zhou (PerformerOf); 2001:Na Deng (PerformerOf); 2269:Yang Xiong (PerformerOf)
4728,Dusk's Embrace,Desert Rock,2020,4,4729:Ming Jiang (PerformerOf); 4730:Gang Peng (PerformerOf/ProducerOf); 4731:Li Duan (PerformerOf); 4732:Jun Jia (ComposerOf)
12362,Dust and Spurs,Oceanus Folk,2024,4,4355:Ping Peng (PerformerOf/ProducerOf); 4356:Xia Jia (ComposerOf/PerformerOf); 12363:Xiulan Xu (PerformerOf); 12364:Xiulan Gu (PerformerOf)
10557,Echoes from the Broken Heart,Jazz Surf Rock,2029,4,8960:Yésica de Oller (PerformerOf/ProducerOf); 10558:Chuy Calderon Chaves (PerformerOf); 10559:Lupe Neira (PerformerOf); 10560:Guiying Hao (PerformerOf)
344,Echoes from the Distant Years,Indie Rock,2013,4,190:Peter Haering (PerformerOf); 345:Laila Rosenow-Mans (PerformerOf); 346:Ulrich Klotz (ComposerOf/PerformerOf); 347:Frau Marianna Wernecke (PerformerOf)
10173,Echoes of Yesterday,Desert Rock,2026,4,2895:Qiang Deng (ComposerOf); 2896:Scott Sanders (PerformerOf); 5902:Juan Liu (PerformerOf/ProducerOf); 10174:Yan Shi (PerformerOf)
3093,Echoes of Your Voice,Indie Folk,2020,4,1992:Derek Smith (PerformerOf); 1993:Christina Johnson (ComposerOf); 1994:Julie Davis (ProducerOf); 1995:Cynthia Murphy (PerformerOf/ProducerOf)
5173,Echoes of the Wandering Wheels,Dream Pop,2029,4,5174:Christina Mckay (LyricistOf); 5175:Lei Zhou (PerformerOf); 5176:Wei Zheng (ComposerOf/PerformerOf); 5177:Jing Zhong (PerformerOf)
4680,Eh?,Dream Pop,2017,4,3135:Chelsea Martinez (PerformerOf); 4681:Erica Padilla (PerformerOf/ProducerOf); 4682:Amy Tate (ComposerOf); 4683:Laura Clark (ProducerOf)
2670,Electric Motion,Darkwave,2013,4,2671:Ignacy Henke (ComposerOf/PerformerOf); 2672:Cyprian Ziniewicz (PerformerOf); 2673:Marcin Maksimowicz (ProducerOf); 2674:Lidia Szpyt (LyricistOf)
17112,Embers & Echoes,Post-Apocalyptic Folk,2031,4,17402:N.V. Blake (LyricistOf); 17406:Ivy Steele (LyricistOf); 17407:Nate Wild (LyricistOf); 17408:Scarlett Moon (ComposerOf)
9677,Emerald Horizons,Indie Pop,1993,4,3352:Marcus Spence (PerformerOf/ProducerOf); 9678:Taro Sakamoto (ComposerOf/PerformerOf); 9679:Rei Sato (LyricistOf); 9680:Robert Ryan (PerformerOf)
1991,Fading Leaves of Memory,Americana,2024,4,1992:Derek Smith (PerformerOf); 1993:Christina Johnson (ComposerOf/PerformerOf); 1994:Julie Davis (PerformerOf); 1995:Cynthia Murphy (LyricistOf)
2440,Falling Without Landing,Dream Pop,2019,4,2441:Juan Pan (LyricistOf); 2442:Fang Liao (PerformerOf); 2443:Lei Pan (PerformerOf); 2444:Yan Feng (ComposerOf)
7273,Final Breath's Embrace,Dream Pop,2004,4,7274:Fang Gao (PerformerOf); 7275:Whitney Schmidt (ComposerOf/PerformerOf); 7276:Tammy Howell (PerformerOf/ProducerOf); 7277:Ping Xu (LyricistOf)
1378,Flags of Borrowed Sovereignty,Psychedelic Rock,2028,4,1379:Jason Jones (ComposerOf); 1380:Alex Bridges (LyricistOf/PerformerOf); 1381:Adam Carter (PerformerOf); 1382:David Richardson (PerformerOf/ProducerOf)
12979,Forgiveness Falls,Southern Gothic Rock,1996,4,30:Megan Bennett (PerformerOf/ProducerOf); 2207:Brian Wright (LyricistOf/PerformerOf); 12980:Justin Doyle (PerformerOf); 12981:Eva Sani (PerformerOf)
10676,Forgotten Creek Path,Alternative Rock,2026,4,10677:Jason Chavez (PerformerOf); 10678:Derek Robinson (PerformerOf/ProducerOf); 10679:Sharon Mitchell (LyricistOf); 10680:Timothy Sanders (PerformerOf)
15027,Fragments of Unresolved Dialogues,Oceanus Folk,2023,4,15028:Kana Mori (ProducerOf); 15029:Tomoya Takahashi (PerformerOf); 15030:Yuki Hashimoto (ComposerOf/PerformerOf); 15031:Taichi Sasaki (PerformerOf)
16715,Fragments of a Forgotten Melody,Indie Folk,2013,4,9210:Jing Jin (PerformerOf); 9211:Jie Cheng (PerformerOf); 9212:Li Deng (PerformerOf/ProducerOf); 9213:Ming Jia (LyricistOf/PerformerOf)
11831,Fragments of a Poet's Breath,Oceanus Folk,2016,4,11832:Beppe Agazzi-Muratori (ProducerOf); 11833:Renata Manolesso (LyricistOf/PerformerOf); 11834:Zaira Balotelli-Peano (ComposerOf); 11835:Elena Nibali (PerformerOf)
7687,Geologic Pulse,Oceanus Folk,2026,4,1785:Ping Zeng (PerformerOf); 7688:Li Long (PerformerOf); 7689:Xiulan Xu (PerformerOf); 7690:Gang Fu (PerformerOf)
16953,Ghosts in the Grain,Indie Folk,2032,4,16948:Aria Stone (LyricistOf); 16949:Jaxon Rivers (ComposerOf); 16950:Lila Green (LyricistOf); 16951:Theo Gray (ComposerOf)
2102,Granite Heartbeat,Americana,2025,4,890:Xiulan Lin (PerformerOf); 2103:Fang Yu (PerformerOf); 2104:Yan Jiang (PerformerOf); 2105:Min Gu (PerformerOf/ProducerOf)
13717,Gray Day Tango,Indie Rock,2029,4,10365:Tao Hou (PerformerOf); 10375:Yong Hu (ProducerOf); 13718:Jeremy Jones (PerformerOf); 13719:Yang Dai (PerformerOf)
12934,Hand in Hand Through Unknown,Indie Folk,2020,4,1277:Min Kong (PerformerOf); 1743:Xiulan Wei (ComposerOf); 1745:Lei Yi (ProducerOf); 12935:Li Zhou (LyricistOf)
9454,Hannover's Heartbeat,Indie Rock,1997,4,5382:Yong Wang (ComposerOf/PerformerOf); 9455:Kylie Clarke (PerformerOf); 9456:Ashley Patton (ProducerOf); 9457:Jessica Holmes (LyricistOf)
2323,Harmonic Geometry,Blues Rock,2027,4,1437:Ping Sun (PerformerOf); 2324:Xia Zeng (LyricistOf/PerformerOf); 2325:Chao Zeng (PerformerOf); 2326:Dominic Phillips (PerformerOf)
13327,Harmonic Latitude 458,Oceanus Folk,2017,4,2591:Theresa Rivera (PerformerOf); 13328:Guiying Qin (ComposerOf/PerformerOf); 13329:Na Jin (PerformerOf); 13330:Li He (LyricistOf)
13625,Heartbeat of the Homeland,Alternative Rock,2028,4,511:Mateusz Mikoda (ComposerOf/PerformerOf); 512:Aniela Wszoła (ProducerOf); 513:Tobiasz Haponiuk (LyricistOf); 13626:Sara Laszuk (PerformerOf)
2034,Hearts Like Honey,Jazz Surf Rock,2010,4,2035:Maryse-Margaux Pinto (PerformerOf); 2036:Guy Arnaud (PerformerOf); 2037:Rico Weimer (LyricistOf); 2038:Todd Lopez (PerformerOf)
8168,Heinäsirkat Soittaa (The Grasshoppers Play),Oceanus Folk,2000,4,8169:Jacob Arnold (PerformerOf); 8170:Latasha Watts (PerformerOf/ProducerOf); 8171:Christine Brown (ComposerOf); 8172:Jimmy Arnold (LyricistOf)
1461,Hellbound Harmony,Dream Pop,1991,4,1462:Li Qiu (ComposerOf/PerformerOf); 1463:Yan Song (PerformerOf); 1464:Yong Tian (PerformerOf); 1465:Lei Duan (PerformerOf)
16659,Hey Now!,Darkwave,1997,4,16660:Jacques Imbert de la Munoz (LyricistOf); 16661:Anouk Carre (PerformerOf); 16662:Alex Leblanc (PerformerOf); 16663:Madeleine Raymond (PerformerOf/ProducerOf)
2905,Hidden From View,Doom Metal,2007,4,2343:Philippe Franke (PerformerOf); 2344:Sandro Gröttner (PerformerOf); 2345:Alla Lorch (ComposerOf); 2346:Silvio Krause (LyricistOf)
9815,Identical Windows,Indie Folk,1997,4,220:Ewa Zwara (PerformerOf); 222:Jakub Dziuda (PerformerOf/ProducerOf); 223:Borys Kościk (ComposerOf/PerformerOf); 9816:Klara Kuźnia (PerformerOf)
12910,If Only For A Moment,Synthwave,2010,4,9786:Ping Cai (PerformerOf); 12911:Min Zhou (LyricistOf); 12912:Wei Wen (ComposerOf); 12913:Jun Jin (ProducerOf)
7736,Immolation of the Heart,Jazz Surf Rock,2021,4,5038:Min He (ComposerOf); 6905:Ping Shen (PerformerOf/ProducerOf); 7737:Yan Chang (PerformerOf); 7738:Joshua Chase (LyricistOf/PerformerOf)
15959,Keyboard Echoes at Twilight,Blues Rock,2007,4,11297:Jason Weeks (LyricistOf); 11305:Nirvaan Barman (PerformerOf); 15960:Paul Harrell (ComposerOf); 15961:Mannat Chopra (PerformerOf)
4849,Keys to Heaven's Threshold,Synthwave,1990,4,4850:Laurent-Théodore Humbert (ProducerOf); 4851:Philip Schneider (LyricistOf/PerformerOf); 4852:Édith Deschamps Le Clément (PerformerOf); 4853:Henriette Gonzalez-Grégoire (PerformerOf)
17111,Kingdoms of Dust,Post-Apocalyptic Folk,2034,4,17402:N.V. Blake (LyricistOf); 17406:Ivy Steele (LyricistOf); 17407:Nate Wild (LyricistOf); 17408:Scarlett Moon (ComposerOf)
13418,Lara's Lament,Dream Pop,2026,4,10801:Devansh Divan (PerformerOf); 10802:Misha Batta (ComposerOf); 10803:Fateh Dube (PerformerOf); 10804:Sumer Kakar (LyricistOf/PerformerOf)
7330,Layers of Radiance,Synthwave,2014,4,7331:Segismundo Hoyos Múgica (PerformerOf); 7332:Nacio Joel Corral Domingo (PerformerOf); 7333:Alejandro Montenegro-Palomino (ComposerOf/PerformerOf); 7334:Alonso del Benítez (PerformerOf)
15920,Lessons Beyond the Classroom,Dream Pop,1997,4,15921:Fang Mao (PerformerOf); 15922:Amy Barnes (PerformerOf); 15923:Ming Duan (ProducerOf); 15924:Xia Jin (PerformerOf)
4576,Life's Remedy,Dream Pop,2030,4,4577:Julie Reynolds (PerformerOf); 4578:Arhaan Batta (ProducerOf); 4579:Kathryn Ward (LyricistOf); 4580:Heidi Allen (PerformerOf)
2666,Lift Me Higher,Southern Gothic Rock,2012,4,2538:Angelika Osojca (ComposerOf); 2667:Fang Xue (LyricistOf/PerformerOf); 2668:Ping Tian (PerformerOf); 2669:Tao Sun (PerformerOf)
17331,Lodestone & Lament,Oceanus Folk,2013,4,17323:Orin Caldwell (LyricistOf); 17324:Selena Marrow (LyricistOf); 17325:Thorne Rivenhall (LyricistOf); 17326:Jonas Fenwick (ComposerOf)
11056,Love's Eternal Triumph,Doom Metal,2023,4,11057:Chao Gong (PerformerOf); 11058:Qiang Xiao (LyricistOf); 11059:Fang Zheng (PerformerOf); 11060:Xiuying Luo (ComposerOf/PerformerOf)
9117,Luminous Embrace,Indie Folk,2023,4,9118:Xiuying Tian (ComposerOf); 9119:Ping Lai (PerformerOf); 9120:Tao Fang (LyricistOf); 9121:Li Gong (PerformerOf)
3646,Magical Godparents' Lullaby,Indie Folk,2020,4,3647:Na Li (LyricistOf); 3648:Joseph Thomas (ComposerOf/PerformerOf); 3649:Cordula Ehlert (PerformerOf); 3650:Sarah Johnson (PerformerOf)
13772,Maritime Echoes,Doom Metal,1996,4,13773:Xia Fang (PerformerOf/ProducerOf); 13774:Xiulan Xie (PerformerOf); 13775:Yan Qiao (LyricistOf); 13776:Li Lin (PerformerOf)
8958,Married Into Approval,Alternative Rock,2027,4,8959:René Sans (ComposerOf/PerformerOf); 8960:Yésica de Oller (PerformerOf/ProducerOf); 8961:Emelina Verdejo Otero (PerformerOf); 8962:Inés del Valenciano (PerformerOf)
16999,Melancholy Circuitry,Americana,2033,4,16993:Olivia Carter (ComposerOf); 16994:Lucas Bennett (ComposerOf); 16995:Maya Torres (ComposerOf); 17255:Sailor Shift (LyricistOf)
3891,Melodía de Sentimientos,Desert Rock,2023,4,3892:Ming Liu (PerformerOf); 3893:Tao Du (LyricistOf/PerformerOf); 3894:Yan Yan (ComposerOf/PerformerOf); 3895:Yoko Fujita (ProducerOf)
8099,Midnight Impulse,Dream Pop,2029,4,4844:Capucine Pasquier (ComposerOf); 8100:Marc-Raymond Durand (PerformerOf); 8101:Eugène Lemaire (PerformerOf); 8102:Franck-Georges Delattre (PerformerOf)
